"","id","agencyID","Name.en","Name.lt","Description.en","Description.lt","version","uri","urn","isExternalReference","isFinal","validFrom","validTo","dsdRef"
"7086","S3R0145_M3170211_1","LSD","S3R0145 - Children delivered to the police institutions","S3R0145 - Vaikai, pristatyti į policijos įstaigas","Age group (2005 - 2018) (Was renewed: 2019-03-29)","Amžiaus grupės (2005 - 2018) (Atnaujinta: 2019-03-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0145_M3170211_1(1.0)",FALSE,FALSE,NA,NA,"M3170211_1"
"7087","S3R0145_M3170211_2","LSD","S3R0145 - Children delivered to the police institutions","S3R0145 - Vaikai, pristatyti į policijos įstaigas","Cause reason (2006 - 2018) (Was renewed: 2019-03-29)","Priežastis (2006 - 2018) (Atnaujinta: 2019-03-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0145_M3170211_2(1.0)",FALSE,FALSE,NA,NA,"M3170211_2"
"7088","S8R843_M4060121","LSD","S8R843 - Indices of construction work carried out within the country and abroad (2015 – 100)","S8R843 - Šalyje ir užsienyje atliktų statybos darbų  indeksai (2015 m. – 100)","Total (2000K1 - 2018K4) (Was renewed: 2019-02-28)","Suminis (2000K1 - 2018K4) (Atnaujinta: 2019-02-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R843_M4060121(1.0)",FALSE,FALSE,NA,NA,"M4060121"
"7089","S8R843_M4060221","LSD","S8R843 - Indices of construction work carried out within the country and abroad (2015 – 100)","S8R843 - Šalyje ir užsienyje atliktų statybos darbų  indeksai (2015 m. – 100)","Total (2000 - 2018) (Was renewed: 2019-02-19)","Suminis (2000 - 2018) (Atnaujinta: 2019-02-19)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R843_M4060221(1.0)",FALSE,FALSE,NA,NA,"M4060221"
"7090","S8R844_M4060120","LSD","S8R844 - Indices of construction work carried out abroad (2015 – 100)","S8R844 - Užsienyje atliktų statybos darbų  indeksai (2015 m. – 100)","Total (2000K1 - 2018K4) (Was renewed: 2019-02-19)","Suminis (2000K1 - 2018K4) (Atnaujinta: 2019-02-19)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R844_M4060120(1.0)",FALSE,FALSE,NA,NA,"M4060120"
"7091","S8R844_M4060220","LSD","S8R844 - Indices of construction work carried out abroad (2015 – 100)","S8R844 - Užsienyje atliktų statybos darbų  indeksai (2015 m. – 100)","Total (2000 - 2018) (Was renewed: 2019-02-19)","Suminis (2000 - 2018) (Atnaujinta: 2019-02-19)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R844_M4060220(1.0)",FALSE,FALSE,NA,NA,"M4060220"
"7092","S8R845_M4060119","LSD","S8R845 - Indices of construction work carried out within the country (2015 – 100)","S8R845 - Šalyje atliktų statybos darbų indeksai (2015 m. – 100)","Classification of types of construction (CC) (1998K1 - 2018K4) (Was renewed: 2019-02-19)","Statinių pagal tipą klasifikatorius (CC) (1998K1 - 2018K4) (Atnaujinta: 2019-02-19)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R845_M4060119(1.0)",FALSE,FALSE,NA,NA,"M4060119"
"7093","S8R845_M4060219","LSD","S8R845 - Indices of construction work carried out within the country (2015 – 100)","S8R845 - Šalyje atliktų statybos darbų indeksai (2015 m. – 100)","Classification of types of construction (CC) (2000 - 2018) (Was renewed: 2019-02-19)","Statinių pagal tipą klasifikatorius (CC) (2000 - 2018) (Atnaujinta: 2019-02-19)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R845_M4060219(1.0)",FALSE,FALSE,NA,NA,"M4060219"
"7094","S8R846_M4060122","LSD","S8R846 - Indices of wages and salaries in construction enterprises (2015 – 100)","S8R846 - Statybos įmonėse dirbančių asmenų algų ir atlyginimų indeksai (2015 m. – 100)","Total (1998K1 - 2018K4) (Was renewed: 2019-02-28)","Suminis (1998K1 - 2018K4) (Atnaujinta: 2019-02-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R846_M4060122(1.0)",FALSE,FALSE,NA,NA,"M4060122"
"7095","S8R847_M4060122","LSD","S8R847 - Indices of number of persons employed in construction enterprises (2015 – 100)","S8R847 - Statybos įmonėse dirbančių asmenų skaičiaus indeksai (2015 m. – 100)","Total (1998K1 - 2018K4) (Was renewed: 2019-02-28)","Suminis (1998K1 - 2018K4) (Atnaujinta: 2019-02-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R847_M4060122(1.0)",FALSE,FALSE,NA,NA,"M4060122"
"7096","S8R848_M4060122","LSD","S8R848 - Indices of hours worked in construction enterprises (2015 – 100)","S8R848 - Statybos įmonėse dirbančių asmenų dirbtų valandų indeksai (2015 m. – 100)","Total (1998K1 - 2018K4) (Was renewed: 2019-02-28)","Suminis (1998K1 - 2018K4) (Atnaujinta: 2019-02-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R848_M4060122(1.0)",FALSE,FALSE,NA,NA,"M4060122"
"7097","S8R849_M4070215","LSD","S8R849 - Indices of the number of persons employed in trade and catering enterprises (2015 – 100)","S8R849 - Prekybos ir maitinimo įmonėse dirbančių asmenų skaičiaus indeksai (2015 m. – 100)","Economic activity (NACE Rev. 2) (1998K1 - 2018K4) (Was renewed: 2019-02-18)","Ekonominės veiklos rūšis (EVRK 2 red.) (1998K1 - 2018K4) (Atnaujinta: 2019-02-18)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R849_M4070215(1.0)",FALSE,FALSE,NA,NA,"M4070215"
"7098","S5R124_M7030319_3","LSD","S5R124 - Vehicle-kilometres of trolleybuses","S5R124 - Troleibusų rida","Total (1995 - 2017) (Was renewed: 2018-08-22)","Suminis (1995 - 2017) (Atnaujinta: 2018-08-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R124_M7030319_3(1.0)",FALSE,FALSE,NA,NA,"M7030319_3"
"7099","S5R124_M7030108","LSD","S5R124 - Vehicle-kilometres of trolleybuses","S5R124 - Troleibusų rida","City / town (2006K1 - 2018K4) (Was renewed: 2019-02-22)","Miestas (2006K1 - 2018K4) (Atnaujinta: 2019-02-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R124_M7030108(1.0)",FALSE,FALSE,NA,NA,"M7030108"
"7100","S3R0146_M3140311_1","HI","S3R0146 - Persons with tumours caused by smoking","S3R0146 - Asmenys susirgę navikais dėl rūkymo","Disease groups (2000 - 2017) (Was renewed: 2018-08-17)","Ligų grupės (2000 - 2017) (Atnaujinta: 2018-08-17)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=HI:S3R0146_M3140311_1(1.0)",FALSE,FALSE,NA,NA,"M3140311_1"
"7101","S8R850_M4080105_4","LSD","S8R850 - Indices of the number of persons employed in service enterprises (2015 – 100)","S8R850 - Paslaugų įmonėse dirbančių asmenų skaičiaus indeksai (2015 m. – 100)","Economic activity (NACE Rev. 2, 2-4 digit level) (1998K1 - 2018K4) (Was renewed: 2019-02-28)","Ekonominės veiklos rūšis (EVRK 2 red., 2-4 ženklų lygiu) (1998K1 - 2018K4) (Atnaujinta: 2019-02-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R850_M4080105_4(1.0)",FALSE,FALSE,NA,NA,"M4080105_4"
"7102","S8R851_M4050209_2","LSD","S8R851 - Indices of number of persons employed in industry enterprises (2015 – 100)","S8R851 - Pramonės įmonėse dirbančių asmenų skaičiaus indeksai (2015 m. – 100)","Economic activity (NACE Rev. 2) (1998K1 - 2018K4) (Was renewed: 2019-02-28)","Ekonominės veiklos rūšis (EVRK 2 red.) (1998K1 - 2018K4) (Atnaujinta: 2019-02-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R851_M4050209_2(1.0)",FALSE,FALSE,NA,NA,"M4050209_2"
"7103","S8R851_M4050210_2","LSD","S8R851 - Indices of number of persons employed in industry enterprises (2015 – 100)","S8R851 - Pramonės įmonėse dirbančių asmenų skaičiaus indeksai (2015 m. – 100)","Main industrial grouping (1998K1 - 2018K4) (Was renewed: 2019-02-28)","Pagrindinė pramoninė grupė (1998K1 - 2018K4) (Atnaujinta: 2019-02-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R851_M4050210_2(1.0)",FALSE,FALSE,NA,NA,"M4050210_2"
"7104","S8R852_M4080106_1","LSD","S8R852 - Indices of sales of service enterprises (2015 – 100)","S8R852 - Paslaugų įmonių pardavimo pajamų indeksai (2015 m. – 100)","Economic activity (NACE Rev. 2) (1998K1 - 2018K4) (Was renewed: 2019-02-28)","Ekonominės veiklos rūšis (EVRK 2 red.) (1998K1 - 2018K4) (Atnaujinta: 2019-02-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R852_M4080106_1(1.0)",FALSE,FALSE,NA,NA,"M4080106_1"
"7105","S4R101_M9030102_2","LSD","S4R101 - Employment (in full-time equivalent) in R&D","S4R101 - Sąlyginis MTEP veikla užimtų darbuotojų skaičius","Category of employees | Regions | Sector | Sex (2015 - 2017) (Was renewed: 2018-10-09)","Darbuotojų kategorija | Lytis | Regionai | Sektorius (2015 - 2017) (Atnaujinta: 2018-10-09)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S4R101_M9030102_2(1.0)",FALSE,FALSE,NA,NA,"M9030102_2"
"7106","S1R114_M8020323","LSD","S1R114 - Combined heat and power (CHP) generation","S1R114 - Kogeneracija","Cogeneration | Indicators | Type of the CHP (2016 - 2017) (Was renewed: 2019-04-30)","Bloko tipas | Kogeneracijos būdas | Rodikliai (2016 - 2017) (Atnaujinta: 2019-04-30)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S1R114_M8020323(1.0)",FALSE,FALSE,NA,NA,"M8020323"
"7107","S1R115_M8010804","LSD","S1R115 - Output of environmental protection services","S1R115 - Aplinkos apsaugos paslaugų produkcija","Environmental activity | Output of environmental protection services  by kind (2010 - 2016) (Was renewed: 2019-01-15)","Aplinkos apsaugos paslaugų produkcijos rūšis | Aplinkosaugos veiklos rūšis (2010 - 2016) (Atnaujinta: 2019-01-15)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S1R115_M8010804(1.0)",FALSE,FALSE,NA,NA,"M8010804"
"7108","S1R116_M8010805","LSD","S1R116 - Consumption of environemntal protection services","S1R116 - Aplinkos apsaugos paslaugų vartojimas","Environmental activity | Output of environmental protection services  by kind (2010 - 2016) (Was renewed: 2019-01-15)","Aplinkos apsaugos paslaugų vartojimo  rūšis | Aplinkosaugos veiklos rūšis (2010 - 2016) (Atnaujinta: 2019-01-15)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S1R116_M8010805(1.0)",FALSE,FALSE,NA,NA,"M8010805"
"7109","S8R853_M4050209_3","LSD","S8R853 - Indices of hours worked in industry enterprises (2015 – 100)","S8R853 - Pramonės įmonėse dirbančių asmenų dirbtų valandų indeksai (2015 m. – 100)","Economic activity (NACE Rev. 2) (1998K1 - 2018K4) (Was renewed: 2019-03-29)","Ekonominės veiklos rūšis (EVRK 2 red.) (1998K1 - 2018K4) (Atnaujinta: 2019-03-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R853_M4050209_3(1.0)",FALSE,FALSE,NA,NA,"M4050209_3"
"7110","S8R853_M4050210_3","LSD","S8R853 - Indices of hours worked in industry enterprises (2015 – 100)","S8R853 - Pramonės įmonėse dirbančių asmenų dirbtų valandų indeksai (2015 m. – 100)","Main industrial grouping (1998K1 - 2018K4) (Was renewed: 2019-03-29)","Pagrindinė pramoninė grupė (1998K1 - 2018K4) (Atnaujinta: 2019-03-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R853_M4050210_3(1.0)",FALSE,FALSE,NA,NA,"M4050210_3"
"7111","S7R271_M2020910","LSD","S7R271 - Services producer price indices (2015 – 100)","S7R271 - Ūkio subjektams suteiktų paslaugų kainų indeksai (2015 m. – 100)","Economic activity (NACE Rev. 2) (2007K1 - 2018K4) (Was renewed: 2019-03-15)","Ekonominės veiklos rūšis (EVRK 2 red.) (2007K1 - 2018K4) (Atnaujinta: 2019-03-15)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S7R271_M2020910(1.0)",FALSE,FALSE,NA,NA,"M2020910"
"7112","S8R854_M4050210_4","LSD","S8R854 - Indices of wages and salaries in industry enterprises (2015 – 100)","S8R854 - Pramonės įmonėse dirbančių asmenų algų ir atlyginimų indeksai (2015 m. – 100)","Main industrial grouping (1998K1 - 2018K4) (Was renewed: 2019-03-29)","Pagrindinė pramoninė grupė (1998K1 - 2018K4) (Atnaujinta: 2019-03-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R854_M4050210_4(1.0)",FALSE,FALSE,NA,NA,"M4050210_4"
"7113","S8R854_M4050209_4","LSD","S8R854 - Indices of wages and salaries in industry enterprises (2015 – 100)","S8R854 - Pramonės įmonėse dirbančių asmenų algų ir atlyginimų indeksai (2015 m. – 100)","Economic activity (NACE Rev. 2) (1998K1 - 2018K4) (Was renewed: 2019-03-29)","Ekonominės veiklos rūšis (EVRK 2 red.) (1998K1 - 2018K4) (Atnaujinta: 2019-03-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R854_M4050209_4(1.0)",FALSE,FALSE,NA,NA,"M4050209_4"
"7114","S5R125_M7050321","LSD","S5R125 - Goods loaded in Klaipėda state Seaport","S5R125 - Krovinių pakrovimas Klaipėdos valstybiniame jūrų uoste","Country of unloading | Type of cargo (2014 - 2017) (Was renewed: 2018-06-20)","Iškrovimo šalis | Krovinių tipas (2014 - 2017) (Atnaujinta: 2018-06-20)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R125_M7050321(1.0)",FALSE,FALSE,NA,NA,"M7050321"
"7115","S5R126_M7050322","LSD","S5R126 - Goods unloaded in Klaipėda state Seaport and Būtingė terminal","S5R126 - Krovinių iškrovimas Klaipėdos valstybiniame jūrų uoste ir Būtingės terminale","Country of loading | Type of cargo (2014 - 2017) (Was renewed: 2018-06-27)","Krovinių tipas | Pakrovimo šalis (2014 - 2017) (Atnaujinta: 2018-06-27)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S5R126_M7050322(1.0)",FALSE,FALSE,NA,NA,"M7050322"
"7116","S8R855_M4032009_4","LSD","S8R855 - Gross investment in tangible assets by place of activity in non-financial enterprises","S8R855 - Bendrosios investicijos į ilgalaikį materialųjį turtą pagal veiklos vykdymo vietą (nefinansų įmonių)","Administrative territory | Economic activity (NACE Rev. 2, section level) (2005 - 2017) (Was renewed: 2018-11-16)","Administracinė teritorija | Ekonominės veiklos rūšis (EVRK 2 red., sekcijų lygiu) (2005 - 2017) (Atnaujinta: 2018-11-16)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R855_M4032009_4(1.0)",FALSE,FALSE,NA,NA,"M4032009_4"
"7117","S8R856_M4070213_3","LSD","S8R856 - Indices of hours worked in trade and catering enterprises (2015 – 100)","S8R856 - Prekybos ir maitinimo įmonėse dirbančių asmenų dirbtų valandų indeksai (2015 m. – 100)","NACE2 (2010K1 - 2018K4) (Was renewed: 2019-03-29)","Ekonominės veiklos rūšis (EVRK 2 red.) (2010K1 - 2018K4) (Atnaujinta: 2019-03-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R856_M4070213_3(1.0)",FALSE,FALSE,NA,NA,"M4070213_3"
"7118","S8R857_M4070213_4","LSD","S8R857 - Indices of wages and salaries in trade and catering enterprises (2015 – 100)","S8R857 - Prekybos ir maitinimo įmonėse dirbančių asmenų algų ir atlyginimų indeksai (2015 m. – 100)","NACE2 (2010K1 - 2018K4) (Was renewed: 2019-03-29)","Ekonominės veiklos rūšis (EVRK 2 red.) (2010K1 - 2018K4) (Atnaujinta: 2019-03-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R857_M4070213_4(1.0)",FALSE,FALSE,NA,NA,"M4070213_4"
"7119","S8R858_M4080107_1","LSD","S8R858 - Changes in sales of service enterprises at constant prices (2015 – 100)","S8R858 - Paslaugų įmonių pardavimo pajamų pokytis palyginamosiomis kainomis (2015 m. – 100)","Economic activity (NACE Rev. 2) (2009K1 - 2018K4) (Was renewed: 2019-03-29)","Ekonominės veiklos rūšis (EVRK 2 red.) (2009K1 - 2018K4) (Atnaujinta: 2019-03-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R858_M4080107_1(1.0)",FALSE,FALSE,NA,NA,"M4080107_1"
"7120","S8R859_M4080219_1","LSD","S8R859 - Indices of hours worked in service enterprises (2015 – 100)","S8R859 - Paslaugų  įmonėse dirbančių asmenų dirbtų valandų indeksai (2015 m. – 100)","Economic activity (NACE Rev. 2) (2010K1 - 2018K4) (Was renewed: 2019-03-28)","Ekonominės veiklos rūšis (EVRK 2 red.) (2010K1 - 2018K4) (Atnaujinta: 2019-03-28)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R859_M4080219_1(1.0)",FALSE,FALSE,NA,NA,"M4080219_1"
"7121","S8R860_M4080220_1","LSD","S8R860 - Indices of wages and salaries in service enterprises (2015 – 100)","S8R860 - Paslaugų įmonėse dirbančių asmenų algų ir atlyginimų indeksai (2015 m. – 100)","Economic activity (NACE Rev. 2) (2010K1 - 2018K4) (Was renewed: 2019-03-29)","Ekonominės veiklos rūšis (EVRK 2 red.) (2010K1 - 2018K4) (Atnaujinta: 2019-03-29)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R860_M4080220_1(1.0)",FALSE,FALSE,NA,NA,"M4080220_1"
"7122","S3R0147_M3170127_6","LSD","S3R0147 - Persons treated in the emergency department due to domestic violence","S3R0147 - Dėl smurto artimoje aplinkoje stacionaro priėmimo-skubios pagalbos skyriuje gydyti asmenys","Age | Domestic environment | Injury, poisoning and certain other consequences of external causes | Sex (2017 - 2017) (Was renewed: 2018-07-12)","Amžius | Artima aplinka | Lytis | Sužalojimai, apsinuodijimai ir tam tikri išorinių poveikių padariniai (2017 - 2017) (Atnaujinta: 2018-07-12)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0147_M3170127_6(1.0)",FALSE,FALSE,NA,NA,"M3170127_6"
"7123","S3R0148_M3170127_3","LSD","S3R0148 - Victims of domestic violence accommodated in the temporary place of residence","S3R0148 - Smurtą artimoje aplinkoje patyrę ir laikino gyvenimo įstaigose apgyvendinti asmenys","Age (2017 - 2017) (Was renewed: 2018-07-12)","Amžius (2017 - 2017) (Atnaujinta: 2018-07-12)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0148_M3170127_3(1.0)",FALSE,FALSE,NA,NA,"M3170127_3"
"7124","S3R0148_M3170127_4","LSD","S3R0148 - Victims of domestic violence accommodated in the temporary place of residence","S3R0148 - Smurtą artimoje aplinkoje patyrę ir laikino gyvenimo įstaigose apgyvendinti asmenys","Sex (2017 - 2017) (Was renewed: 2018-07-12)","Lytis (2017 - 2017) (Atnaujinta: 2018-07-12)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0148_M3170127_4(1.0)",FALSE,FALSE,NA,NA,"M3170127_4"
"7125","S3R0148_M3170127_5","LSD","S3R0148 - Victims of domestic violence accommodated in the temporary place of residence","S3R0148 - Smurtą artimoje aplinkoje patyrę ir laikino gyvenimo įstaigose apgyvendinti asmenys","Length of accommodation (2017 - 2017) (Was renewed: 2018-07-12)","Apgyvendinimo trukmė (2017 - 2017) (Atnaujinta: 2018-07-12)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0148_M3170127_5(1.0)",FALSE,FALSE,NA,NA,"M3170127_5"
"7126","S3R0149_M3170127_2","LSD","S3R0149 - Employees in specialised assistance centres","S3R0149 - Darbuotojai specializuotos pagalbos centruose","Position (2017 - 2017) (Was renewed: 2018-07-13)","Pareigos (2017 - 2017) (Atnaujinta: 2018-07-13)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S3R0149_M3170127_2(1.0)",FALSE,FALSE,NA,NA,"M3170127_2"
"7127","S8R861_M4090208_4","LSD","S8R861 - Income of accommodation services (VAT excluded)","S8R861 - Pajamos už suteiktas apgyvendinimo paslaugas (be PVM)","Type of accommodation (2012K1 - 2018K4) (Was renewed: 2019-03-01)","Apgyvendinimo tipas (2012K1 - 2018K4) (Atnaujinta: 2019-03-01)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R861_M4090208_4(1.0)",FALSE,FALSE,NA,NA,"M4090208_4"
"7128","S8R862_M4090203_4","LSD","S8R862 - Number of accommodation establishments","S8R862 - Apgyvendinimo įstaigų skaičius","Administrative territory | Type of accommodation (2012K1 - 2018K4) (Was renewed: 2019-03-01)","Administracinė teritorija | Apgyvendinimo tipas (2012K1 - 2018K4) (Atnaujinta: 2019-03-01)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R862_M4090203_4(1.0)",FALSE,FALSE,NA,NA,"M4090203_4"
"7129","S8R862_M4090303_4","LSD","S8R862 - Number of accommodation establishments","S8R862 - Apgyvendinimo įstaigų skaičius","Administrative territory | Type of accommodation (2012 - 2018) (Was renewed: 2019-03-01)","Administracinė teritorija | Apgyvendinimo tipas (2012 - 2018) (Atnaujinta: 2019-03-01)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R862_M4090303_4(1.0)",FALSE,FALSE,NA,NA,"M4090303_4"
"7130","S8R862_M4090308_5","LSD","S8R862 - Number of accommodation establishments","S8R862 - Apgyvendinimo įstaigų skaičius","Hotel category (2012 - 2017) (Was renewed: 2018-08-30)","Viešbučio kategorija (2012 - 2017) (Atnaujinta: 2018-08-30)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R862_M4090308_5(1.0)",FALSE,FALSE,NA,NA,"M4090308_5"
"7131","S8R863_M4090208_5","LSD","S8R863 - Number of persons employed in accommodation establishments","S8R863 - Dirbančių asmenų skaičius apgyvendinimo įstaigose","Type of accommodation (2012K1 - 2018K4) (Was renewed: 2019-02-22)","Apgyvendinimo tipas (2012K1 - 2018K4) (Atnaujinta: 2019-02-22)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:S8R863_M4090208_5(1.0)",FALSE,FALSE,NA,NA,"M4090208_5"
